key,collection_date,Conductivity [p:1567],Dissolved oxygen [p:1565],Group 1 Taxa [f:2996],Ph [p:1566],Temperature [p:1564],latitude,longitude,owner_id,owner_first_name,owner_last_name,certified,certifier_id,certifier_first_name,certifier_last_name,dataset_id,dataset_name,dataset_key,station_id,station_name
854f97cbdac7fd6e335560718e60f6ea,2003-09-11 00:00:00.000000,0.339,,,7.77,15.5,41.42085926,-81.42749663,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_5,South Chagrin_5
87eecb976e47ed0b8020a5e015eb073d,2003-09-12 00:00:00.000000,0.875,,,7.24,17.1,41.42186774,-81.42954482,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_9,South Chagrin_9
24a083cc52e08c6eabe26b7260712f50,2003-09-16 00:00:00.000000,0.54,,,7.82,14.2,41.41825362,-81.43012602,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_11,South Chagrin_11
ec92f3cfbe11f3897246bb8696df445d,2003-09-16 00:00:00.000000,0.905,,,7.91,14.8,41.41494639,-81.42760834,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_10,South Chagrin_10
642ced7ee8046cbfbe69e2519941481d,2003-09-17 00:00:00.000000,0.525,,,7.16,15.2,41.41223904,-81.42465699,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_14,South Chagrin_14
88cfedebe683c7f1433f940544710244,2003-09-17 00:00:00.000000,0.857,,,7.05,17.1,41.4121909,-81.4243996,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_13,South Chagrin_13
7d3db05971cb1ac80be0c012c72301a7,2003-09-17 00:00:00.000000,0.585,,,7.03,14.3,41.41500172,-81.42498044,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_12,South Chagrin_12
a3d10a2a2d0e12324ae4f36256f146de,2003-09-18 00:00:00.000000,0.887,,,7.7,15.0,41.4103,-81.4178,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_16,South Chagrin_16
6c8a69732181e847c6002971aea42ab5,2003-09-18 00:00:00.000000,1.307,,,7.26,15.8,41.4100089,-81.41710046,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_15,South Chagrin_15
807624f7fedbb93f0ff19b1b5bdd5987,2003-09-23 00:00:00.000000,0.566,,,7.74,15.5,41.4108731,-81.41730028,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_18,South Chagrin_18
ce44167e80fcbc7baf824f719fa6814e,2003-09-23 00:00:00.000000,0.266,,,7.75,15.4,41.41350597,-81.41631568,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_17,South Chagrin_17
84df759a1036c9a4d690fb23cb681643,2003-09-24 00:00:00.000000,0.586,,,7.59,12.9,41.41503221,-81.41873405,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_20,South Chagrin_20
f82f6efbf4c8b5236a90ff7744a0e0f6,2003-09-24 00:00:00.000000,0.358,,,7.53,11.4,41.41526422,-81.41577464,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_19,South Chagrin_19
8cc06903485a0919f72e89b9d0370c47,2003-09-25 00:00:00.000000,0.557,,,7.04,14.3,41.41563009,-81.4185434,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_21,South Chagrin_21
115f0ecb176406d4c54f0e5fd2dae1c8,2003-09-26 00:00:00.000000,0.343,,,7.28,10.7,41.41312903,-81.41900567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_23,South Chagrin_23
6c702f954ceb7c53ce720c334c42a499,2003-09-26 00:00:00.000000,0.573,,,7.55,12.7,41.41260492,-81.4187649,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_22,South Chagrin_22
c0414ad6b3d4f8117bafbc1ebd79c703,2003-09-30 00:00:00.000000,0.886,,,7.71,10.1,41.41710472,-81.41479555,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_25,South Chagrin_25
11c9766be390da798b8d58de9bc972ac,2003-09-30 00:00:00.000000,0.601,,,7.97,10.0,41.41945971,-81.41378052,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_24,South Chagrin_24
7f97efd17bf6777d24afd94a220d35d5,2004-05-06 00:00:00.000000,0.269,,,6.88,12.5,41.42162328,-81.41603529,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_26,South Chagrin_26
c5c851dc8bfa6a3326572be208edc1b3,2004-05-07 00:00:00.000000,2.69,,,7.52,16.3,41.40904525,-81.41362251,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_27,South Chagrin_27
1bc981e7184038c131dc8f868138a2d2,2004-05-10 00:00:00.000000,0.787,,,7.69,19.6,41.41464595,-81.4375249,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_28,South Chagrin_28
2c74d509e14466e9c9d0fe461b09e0d6,2004-05-11 00:00:00.000000,1.138,,,7.73,16.6,41.41422608,-81.43227873,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_56,South Chagrin_56
6103296cd5555c4c6aebabe68a499e15,2004-05-12 00:00:00.000000,0.74,,,7.71,16.8,41.41457817,-81.43156454,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_29,South Chagrin_29
6fa3d7dc2345ac4ddc2019c225cbd4b6,2004-05-13 00:00:00.000000,0.422,,,7.7,14.8,41.28988,-81.58592,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_40,Brecksville_40
fb05e1529bad01629cae41b2f5899a7d,2004-05-13 00:00:00.000000,0.58,,,7.87,15.9,41.28930729,-81.58608239,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_39,Brecksville_39
48255ff77582207336e8aaf6af1e721f,2004-05-14 00:00:00.000000,1.34,,,7.83,16.6,41.30026776,-81.58295873,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_46,Brecksville_46
f96c797d2e1998f1daa3b3c4a3b21b6c,2004-05-14 00:00:00.000000,0.758,,,7.97,17.3,41.29906338,-81.58539661,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_45,Brecksville_45
77bf426317909952fc4b45c7639596cf,2004-05-17 00:00:00.000000,0.649,,,7.89,15.5,41.30250322,-81.60162929,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_49,Brecksville_49
8c5cef938a841ad164fdf5fada6fb1a8,2004-05-17 00:00:00.000000,0.866,,,7.99,12.6,41.29729423,-81.58260196,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_47,Brecksville_47
e649d6bb0deb63b9fd6f2cd0c28a38a0,2004-05-18 00:00:00.000000,0.573,,,7.87,15.7,41.29440052,-81.58431154,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_50,Brecksville_50
ea45da60b4651a10fa439bb0ca4d8132,2004-05-18 00:00:00.000000,1.215,,,8.0,15.4,41.28919312,-81.58861802,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_44,Brecksville_44
6261a0254172b5f037ba6804ebcdf999,2004-05-18 00:00:00.000000,0.83,,,7.81,16.8,41.28918,-81.58794,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_42,Brecksville_42
5229942c954ad312934dace6ab9a41a6,2004-05-20 00:00:00.000000,0.783,,,7.6,15.6,41.29713,-81.5914,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_52,Brecksville_52
03b1dd6a5368a873f3dd529f365c1f8b,2004-05-24 00:00:00.000000,0.487,,,7.69,16.6,41.29378134,-81.59331103,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_56,Brecksville_56
594f5f925b92df231ce52eb9234ff755,2004-05-24 00:00:00.000000,0.358,,,7.68,17.0,41.30022341,-81.58805151,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_51,Brecksville_51
daa9a863f634008c37104729dbffca69,2004-05-25 00:00:00.000000,0.506,,,7.63,15.5,41.28973524,-81.58854039,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_43,Brecksville_43
d207b0547a8cc3f9962f94ada9fa3ac8,2004-05-25 00:00:00.000000,0.918,,,7.39,15.7,41.30194,-81.60342,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_36,Brecksville_36
11528e9ae29c5ae98a0cbb6de720ca35,2004-05-25 00:00:00.000000,0.595,,,7.65,14.6,41.30250322,-81.60162929,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_35,Brecksville_35
605d66dc276a7efd90a556b7ed6a2f75,2004-05-26 00:00:00.000000,0.934,,,7.63,17.0,41.30508298,-81.6002557,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_37,Brecksville_37
3b1d19809717c761e392e137736deb44,2004-05-26 00:00:00.000000,1.199,,,7.69,16.6,41.3012165,-81.60307838,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_34,Brecksville_34
95319ee507450fe68dd4f0d7290c79c1,2004-05-26 00:00:00.000000,1.191,,,7.7,16.2,41.30208041,-81.60468908,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_33,Brecksville_33
64fb08052fd3ec84d6b8a2c882985f1a,2004-05-26 00:00:00.000000,1.117,,,7.73,15.5,41.30141755,-81.60398591,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_32,Brecksville_32
51dd2be9d593d7cfc3827a4bca807a2b,2004-05-27 00:00:00.000000,0.779,,,7.88,13.7,41.3010009,-81.593352,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_57,Brecksville_57
5cc199cbe18f9e08be512111f3cb678b,2004-05-28 00:00:00.000000,0.712,,,7.78,13.9,41.30627947,-81.58908746,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_58,Brecksville_58
37094202cdf3021d0b792f11f3095b81,2004-05-28 00:00:00.000000,0.603,,,7.89,13.8,41.30560513,-81.59794749,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_38,Brecksville_38
6899eb88940d876b7400574167efd6d8,2004-05-28 00:00:00.000000,0.506,,,7.98,14.7,41.30869,-81.59373,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_29,Brecksville_29
fe51cd875fbf13cf1223c3930ce0c1c7,2004-06-01 00:00:00.000000,0.478,,,7.61,16.8,41.3768,-81.5453,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_10,Bedford_10
b2d289a0da8d705f16b9332d8ce6d1e0,2004-06-01 00:00:00.000000,1.51,,,7.75,16.1,41.37534,-81.55039,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_9,Bedford_9
7c53058674c5984a1524295c045b1b23,2004-06-01 00:00:00.000000,1.337,,,8.14,18.7,41.37206387,-81.54925733,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_8,Bedford_8
62d7887c3edac02dbe5127f782f1c0af,2004-06-01 00:00:00.000000,0.89,,,7.69,14.1,41.38002434,-81.55194285,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_1,Bedford_1
3b0bda9a327e4dbc60abe504bbd001e5,2004-06-04 00:00:00.000000,0.287,,,7.6,12.7,41.42085926,-81.42749663,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_5,South Chagrin_5
4a90349ed6ba19367a3948aa78b2173a,2004-06-04 00:00:00.000000,0.647,,,7.69,12.9,41.42140839,-81.4241902,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_4,South Chagrin_4
b850fdf727eebb12ff2c4faef9264cf9,2004-06-07 00:00:00.000000,0.917,,,7.27,15.8,41.42186774,-81.42954482,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_9,South Chagrin_9
2fe7320ddabb28eae97f56d10efed386,2004-06-07 00:00:00.000000,0.951,,,7.12,13.0,41.42283993,-81.42879124,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_7,South Chagrin_7
ca84aad53a3235f02012a98872774736,2004-06-07 00:00:00.000000,0.703,,,7.81,15.0,41.42234274,-81.42922105,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_6,South Chagrin_6
abcd2d42bc7b080b866425d5dc1d631b,2004-06-08 00:00:00.000000,0.54,,,7.62,17.9,41.41825362,-81.43012602,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_11,South Chagrin_11
1a613641b399e2920e50d716bea27126,2004-06-08 00:00:00.000000,0.774,,,7.29,14.2,41.41766401,-81.42412073,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_8,South Chagrin_8
3f8cd0b26b4ea9d3d282d16a4115d3e7,2004-06-09 00:00:00.000000,0.756,,,7.45,18.4,41.38654728,-81.55282592,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_16,Bedford_16
155a03efa5d61bbed76bb2cd777db2fb,2004-06-09 00:00:00.000000,1.592,,,7.74,16.7,41.38689915,-81.55231163,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_15,Bedford_15
79d98498bf5a9a621f92a4b61819fdea,2004-06-14 00:00:00.000000,1.332,,,7.76,17.8,41.38575,-81.55143,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_17,Bedford_17
c7c1744edf532870fed132e7ad35a27e,2004-06-15 00:00:00.000000,1.013,,,7.85,17.7,41.38887,-81.54746,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_19,Bedford_19
d6a38ccf14c4c78ba6fda83745c1ba1d,2004-06-17 00:00:00.000000,1.3,,,7.01,16.9,41.54527122,-81.52584791,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Euclid Creek_5,Euclid Creek_5
4435aab87f0dabf7f15a1e3dcefcf8bd,2004-06-18 00:00:00.000000,0.529,,,6.79,18.2,41.55460002,-81.53109996,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Euclid Creek_8,Euclid Creek_8
ddd00a50e229c565a791a3836d91fdea,2004-06-18 00:00:00.000000,0.293,,,6.2,17.6,41.55380815,-81.52998738,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Euclid Creek_4,Euclid Creek_4
24462b0fef84993b49aec403ac3d7c63,2004-06-18 00:00:00.000000,0.738,,,6.79,19.0,41.55444144,-81.52989468,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Euclid Creek_3,Euclid Creek_3
b81ae2c2604e12f6d59bc6313da2b277,2004-07-01 00:00:00.000000,4.54,,,8.02,19.8,41.501988,-81.49662195,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Acacia_1,Acacia_1
2398c576a758d2f04be262f3c700f3fb,2004-07-19 00:00:00.000000,1.104,,,7.63,18.4,41.55697394,-81.52376645,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Euclid Creek_6,Euclid Creek_6
933223ca9f11bf7c8d65062b00590137,2004-07-20 00:00:00.000000,0.727,,,7.93,17.4,41.5608,-81.5267,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Euclid Creek_2,Euclid Creek_2
83f3e7da557f3885bd4da7b1f4036823,2004-08-11 00:00:00.000000,1.664,,,7.82,17.7,41.5629,-81.5272,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Euclid Creek_1,Euclid Creek_1
d0faf83a8d5e24effad6007a44364108,2004-08-24 00:00:00.000000,0.49,,,7.96,17.5,41.20724357,-81.72824753,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_163,Hinckley_163
bdb3fa236660af3423c3e280d5069572,2004-08-24 00:00:00.000000,0.927,,,7.92,15.7,41.20613508,-81.72725938,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_160,Hinckley_160
a3c42b9cb2389c3ee037125bdfed0446,2004-09-14 00:00:00.000000,0.614,,,8.1,16.6,41.20952,-81.73017,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_166,Hinckley_166
c7dd6a70c3fa807cd5310ec85d3cffd0,2004-09-14 00:00:00.000000,0.838,,,8.28,16.0,41.20806,-81.72866,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_164,Hinckley_164
e5922063db60d2146b018d046ee2eceb,2004-09-15 00:00:00.000000,0.591,,,8.38,17.5,41.20924,-81.73025,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_158,Hinckley_158
d7c0f604e4ba45fcb7c69c63bd7ef533,2004-09-16 00:00:00.000000,0.744,,,7.75,17.1,41.20661,-81.72697,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Hinckley_159,Hinckley_159
e437d4bf8dd3da21769f7ca2ac748325,2007-06-12 00:00:00.000000,1.226,1.7,,7.58,20.5,41.29852,-81.78193,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_1,Mill Stream Run_1
cd36a788c050c5646659cc4f6d166f89,2007-06-15 00:00:00.000000,0.91,1.4,,7.14,20.3,41.29838316,-81.77983996,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_2,Mill Stream Run_2
92166239c004e0a55f3ffb5d8da2c11d,2007-06-25 00:00:00.000000,,,,,17.0,41.43933,-81.84241,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rocky River_1,Rocky River_1
048d6a392838a07f20dff3f42d27fc56,2007-06-26 00:00:00.000000,1.63,5.2,,8.1,22.2,41.2975,-81.80595,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_5,Mill Stream Run_5
12a6283adeee8fc34d6517ed056a8678,2007-06-26 00:00:00.000000,1.057,5.4,,8.12,21.5,41.29796,-81.80678,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_4,Mill Stream Run_4
7b58521c88f9b8eb9f571c605ac3ef9f,2007-07-06 00:00:00.000000,0.15,10.2,,8.2,18.0,41.46487,-81.83486,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rocky River_3,Rocky River_3
7f985d22828836cc1ea3d5ca4905e3de,2007-07-09 00:00:00.000000,,,,,21.7,41.30306,-81.7719,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_7,Mill Stream Run_7
88a01b968fd90bf9d6e1b0213cb4fe68,2007-07-10 00:00:00.000000,0.719,1.8,,7.6,20.8,41.3037,-81.78733,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Mill Stream Run_8,Mill Stream Run_8
826f0ca02cc63b20d0d2412d9724b65f,2007-07-13 00:00:00.000000,,,,,19.0,41.4241,-81.85587,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rocky River_9,Rocky River_9
5af63bdb5feb7f64884f1502ec1f63a8,2007-07-13 00:00:00.000000,,,,,16.7,41.43827939,-81.84038888,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rocky River_5,Rocky River_5
1b12ac5d3dc47df2e5f09243cad3f1b8,2007-07-13 00:00:00.000000,,,,,21.0,41.45672438,-81.82326395,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rocky River_4,Rocky River_4
c68cb198247a58c32537b3a3dd06fa9e,2007-07-16 00:00:00.000000,,,,,16.7,41.46256569,-81.83146122,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rocky River_13,Rocky River_13
